Price,Close,Volume
Ticker,ALF,ALF
Date,,
2024-08-01,10.020000457763672,1900
2024-08-02,10.0,500400
2024-08-05,10.0,1200
2024-08-06,9.998000144958496,7500
2024-08-07,10.0,500
2024-08-08,10.0,425300
2024-08-09,10.0,0
2024-08-12,10.0,76400
2024-08-13,10.010000228881836,53600
2024-08-14,10.010000228881836,0
2024-08-15,9.996999740600586,848900
2024-08-16,10.0,920200
2024-08-19,9.994999885559082,1208300
2024-08-20,10.0,900
2024-08-21,10.0,10500
2024-08-22,10.0,101600
2024-08-23,9.989999771118164,652300
2024-08-26,10.0,431900
2024-08-27,9.979999542236328,6500
2024-08-28,9.979999542236328,8700
2024-08-29,9.979999542236328,600
2024-08-30,9.979999542236328,0
2024-09-03,9.970000267028809,6100
2024-09-04,9.979999542236328,71800
2024-09-05,9.970000267028809,125500
2024-09-06,9.979999542236328,35300
2024-09-09,9.984999656677246,1000
2024-09-10,9.979999542236328,8400
2024-09-11,9.970000267028809,101200
2024-09-12,9.970000267028809,102100
2024-09-13,9.975000381469727,240200
2024-09-16,9.979999542236328,16900
2024-09-17,9.970000267028809,513000
2024-09-18,9.975000381469727,21000
2024-09-19,9.979999542236328,173400
2024-09-20,9.979999542236328,94300
2024-09-23,9.989999771118164,114900
2024-09-24,10.005000114440918,11700
2024-09-25,10.029999732971191,101200
2024-09-26,10.010000228881836,26800
2024-09-27,10.010000228881836,0
2024-09-30,10.020000457763672,4600
2024-10-01,10.010000228881836,2300
2024-10-02,10.02299976348877,100
2024-10-03,10.029999732971191,400
2024-10-04,10.029999732971191,0
2024-10-07,10.010000228881836,500
2024-10-08,10.010000228881836,1100
2024-10-09,10.0,16700
2024-10-10,10.017000198364258,5100
2024-10-11,10.017000198364258,0
2024-10-14,10.013999938964844,1500
2024-10-15,10.020000457763672,172200
2024-10-16,10.020000457763672,2900
2024-10-17,10.010000228881836,3800
2024-10-18,10.010000228881836,7800
2024-10-21,10.010000228881836,16500
2024-10-22,10.010000228881836,12000
2024-10-23,10.010000228881836,8000
2024-10-24,10.010000228881836,103800
2024-10-25,10.100000381469727,500
2024-10-28,10.050000190734863,289700
2024-10-29,10.069999694824219,3600
2024-10-30,10.050000190734863,20900
2024-10-31,10.053999900817871,1300
2024-11-01,10.020000457763672,13300
2024-11-04,10.050000190734863,70100
2024-11-05,10.039999961853027,1100
2024-11-06,10.029999732971191,76100
2024-11-07,10.029999732971191,12600
2024-11-08,10.029999732971191,1800
2024-11-11,10.029999732971191,0
2024-11-12,10.029999732971191,0
2024-11-13,10.039999961853027,200
2024-11-14,10.039999961853027,0
2024-11-15,10.039999961853027,600
2024-11-18,10.029999732971191,59400
2024-11-19,10.03499984741211,141600
2024-11-20,10.029999732971191,8100
2024-11-21,10.039999961853027,31400
2024-11-22,10.039999961853027,46400
2024-11-25,10.059000015258789,19800
2024-11-26,10.0600004196167,4500
2024-11-27,10.069999694824219,93000
2024-11-29,10.069999694824219,4500
2024-12-02,10.079999923706055,6600
2024-12-03,10.079999923706055,182800
2024-12-04,10.100000381469727,18500
2024-12-05,10.114999771118164,138500
2024-12-06,10.11299991607666,3100
2024-12-09,10.111000061035156,1800
2024-12-10,10.100000381469727,4200
2024-12-11,10.100000381469727,7600
2024-12-12,10.100000381469727,28700
2024-12-13,10.100000381469727,28200
2024-12-16,10.100000381469727,100
2024-12-17,10.100000381469727,147400
2024-12-18,10.104999542236328,205500
2024-12-19,10.09000015258789,3100
2024-12-20,10.09000015258789,94800
2024-12-23,10.100000381469727,50900
2024-12-24,10.100000381469727,0
2024-12-26,10.100000381469727,0
2024-12-27,10.100000381469727,67600
2024-12-30,10.100000381469727,0
2024-12-31,10.100000381469727,33300
2025-01-02,10.109999656677246,32600
2025-01-03,10.109999656677246,0
2025-01-06,10.100000381469727,1100
2025-01-07,10.100000381469727,2100
2025-01-08,10.109999656677246,33200
2025-01-10,10.157999992370605,1200
2025-01-13,10.130000114440918,3100
2025-01-14,10.109999656677246,2700
2025-01-15,10.140000343322754,235600
2025-01-16,10.140000343322754,16800
2025-01-17,10.140000343322754,0
2025-01-21,10.140000343322754,40700
2025-01-22,10.140000343322754,2800
2025-01-23,10.149999618530273,25500
2025-01-24,10.149999618530273,38300
2025-01-27,10.15999984741211,3200
2025-01-28,10.164999961853027,36600
2025-01-29,10.180000305175781,8100
2025-01-30,10.180000305175781,3200
2025-01-31,10.170000076293945,700
2025-02-03,10.170000076293945,1800
2025-02-04,10.170000076293945,2000
2025-02-05,10.204999923706055,4800
2025-02-06,10.180000305175781,400
2025-02-07,10.170000076293945,600
2025-02-10,10.180000305175781,19000
2025-02-11,10.180000305175781,4600
2025-02-12,10.1899995803833,2900
2025-02-13,10.1899995803833,0
2025-02-14,10.180000305175781,700
2025-02-18,10.180000305175781,1800
2025-02-19,10.180000305175781,700
2025-02-20,10.180000305175781,2900
2025-02-21,10.180000305175781,117700
2025-02-24,10.180000305175781,9600
2025-02-25,10.1899995803833,5900
2025-02-26,10.1899995803833,3200
2025-02-27,10.1899995803833,6700
2025-02-28,10.1899995803833,0
2025-03-03,10.1899995803833,0
2025-03-04,10.199999809265137,72600
2025-03-05,10.199999809265137,600
2025-03-06,10.210000038146973,5900
2025-03-07,10.210000038146973,6800
2025-03-10,10.210000038146973,3200
2025-03-11,10.210000038146973,800
2025-03-12,10.220000267028809,900
2025-03-13,10.229999542236328,700
2025-03-14,10.229999542236328,1500
2025-03-17,10.229999542236328,900
2025-03-18,10.229999542236328,2800
2025-03-19,10.260000228881836,200
2025-03-20,10.229999542236328,1400
2025-03-21,10.274999618530273,100
2025-03-24,10.274999618530273,0
2025-03-25,10.229999542236328,2600
2025-03-26,10.270000457763672,2600
2025-03-27,10.300000190734863,500
2025-03-28,10.300000190734863,2100
2025-03-31,10.300000190734863,0
2025-04-01,10.239999771118164,6600
2025-04-02,10.289999961853027,1200
2025-04-03,10.258000373840332,100
2025-04-04,10.270000457763672,2128400
2025-04-07,10.260000228881836,220600
2025-04-08,10.260000228881836,0
2025-04-09,10.270000457763672,900
2025-04-10,10.270000457763672,0
2025-04-11,10.279999732971191,11900
2025-04-14,10.279999732971191,800
2025-04-15,10.279999732971191,200
2025-04-16,10.279999732971191,16500
2025-04-17,10.289999961853027,2100
2025-04-21,10.289999961853027,0
2025-04-22,10.289999961853027,8200
2025-04-23,10.319999694824219,2600
2025-04-24,10.300000190734863,2600
2025-04-25,10.300000190734863,0
2025-04-28,10.329999923706055,268800
2025-04-29,10.329999923706055,59500
2025-04-30,10.380000114440918,1397700
2025-05-01,10.390000343322754,400
2025-05-02,10.34000015258789,8100
2025-05-05,10.34000015258789,0
2025-05-06,10.34000015258789,100
2025-05-07,10.34000015258789,2100
2025-05-08,10.420000076293945,1016100
2025-05-09,10.420000076293945,10900
2025-05-12,10.470000267028809,1785000
2025-05-13,10.479999542236328,287300
2025-05-14,10.479999542236328,0
2025-05-15,10.489999771118164,300
2025-05-16,10.430000305175781,224600
2025-05-19,10.470000267028809,3100
2025-05-20,10.454999923706055,9000
2025-05-21,10.470000267028809,800
2025-05-22,10.470000267028809,0
2025-05-23,10.430000305175781,500
2025-05-27,10.449999809265137,2839300
2025-05-28,10.449999809265137,286500
2025-05-29,10.479999542236328,308000
2025-05-30,10.479999542236328,42500
2025-06-02,10.470000267028809,9500
2025-06-03,10.470000267028809,104700
2025-06-04,10.529999732971191,152000
2025-06-05,10.520000457763672,55700
